655,45,2,664,6
655,45,2,665,4
655,45,2,666,7
655,45,2,667,4
655,45,2,668,5
656,65,7,669,10
656,65,7,670,7
656,65,7,671,7
656,65,7,672,9
656,65,7,673,6
656,65,7,674,2
656,65,7,675,3
656,65,7,676,8
656,65,7,677,2
656,65,7,678,1
671,1,1,679,3
671,1,1,680,1
671,1,1,681,3
671,1,1,682,5
671,1,1,683,7
671,1,1,684,10
671,1,1,685,4
671,1,1,686,5
671,1,1,687,4
671,1,1,688,1
671,1,1,689,2
671,1,1,690,5
671,1,1,691,1
671,1,1,692,7
671,1,1,693,10
671,1,1,694,9
674,42,9,695,3
674,42,9,696,6
674,42,9,697,6
674,42,9,698,4
674,42,9,699,2
674,42,9,700,3
674,42,9,701,8
674,42,9,702,4
674,42,9,703,7
674,42,9,704,7
674,42,9,705,5
686,83,10,706,4
686,83,10,707,10
686,83,10,708,3
686,83,10,709,10
686,83,10,710,9
686,83,10,711,2
686,83,10,712,5
686,83,10,713,10
686,83,10,714,4
686,83,10,715,8
686,83,10,716,5
692,55,6,717,6
692,55,6,718,9
692,55,6,719,10
692,55,6,720,6
692,55,6,721,9
704,77,6,722,1
704,77,6,723,6
704,77,6,724,3
704,77,6,725,8
704,77,6,726,1
704,77,6,727,10
704,77,6,728,8
704,77,6,729,9
707,19,8,730,10
707,19,8,731,10
707,19,8,732,9
707,19,8,733,2
707,19,8,734,2
707,19,8,735,4
707,19,8,736,5
708,9,4,737,8
708,9,4,738,3
708,9,4,739,4
708,9,4,740,9
708,9,4,741,9
708,9,4,742,4
708,9,4,743,2
708,9,4,744,6
708,9,4,745,5
708,9,4,746,10
708,9,4,747,1
708,9,4,748,1
754,34,5,749,8
754,34,5,750,6
754,34,5,751,3
754,34,5,752,3
754,34,5,753,7
754,34,5,754,9
754,34,5,755,5
754,34,5,756,2
754,34,5,757,7
754,34,5,758,6
754,34,5,759,7
763,49,6,760,8
763,49,6,761,10
763,49,6,762,3
763,49,6,763,10
763,49,6,764,7
763,49,6,765,7
763,49,6,766,10
763,49,6,767,7
763,49,6,768,3
763,49,6,769,2
763,49,6,770,3
763,49,6,771,5
763,49,6,772,6
771,90,8,773,4
771,90,8,774,5
771,90,8,775,5
771,90,8,776,1
771,90,8,777,6
771,90,8,778,2
771,90,8,779,1
771,90,8,780,4
771,90,8,781,2
771,90,8,782,7
771,90,8,783,10
771,90,8,784,5
791,21,8,785,4
791,21,8,786,6
791,21,8,787,8
791,21,8,788,4
791,21,8,789,9
791,21,8,790,6
791,21,8,791,5
791,21,8,792,8
791,21,8,793,7
791,21,8,794,5
791,21,8,795,6
791,21,8,796,1
798,17,2,797,9
798,17,2,798,8
798,17,2,799,1
798,17,2,800,9
798,17,2,801,3
798,17,2,802,7
798,17,2,803,1
805,50,5,804,10
805,50,5,805,2
805,50,5,806,3
805,50,5,807,2
805,50,5,808,6
805,50,5,809,8
805,50,5,810,7
805,50,5,811,6
805,50,5,812,9
807,53,4,813,3
807,53,4,814,9
807,53,4,815,9
807,53,4,816,8
807,53,4,817,1
807,53,4,818,6
807,53,4,819,3
807,53,4,820,7
807,53,4,821,5
807,53,4,822,9
807,53,4,823,10
821,93,8,824,4
821,93,8,825,1
821,93,8,826,9
821,93,8,827,1
821,93,8,828,4
821,93,8,829,2
821,93,8,830,7
821,93,8,831,6
828,94,8,832,1
828,94,8,833,7
828,94,8,834,4
828,94,8,835,2
828,94,8,836,1
828,94,8,837,5
828,94,8,838,7
828,94,8,839,6
828,94,8,840,5
828,94,8,841,3
828,94,8,842,3
828,94,8,843,1
828,94,8,844,2
828,94,8,845,8
837,41,1,846,10
837,41,1,847,8
837,41,1,848,2
837,41,1,849,1
837,41,1,850,7
837,41,1,851,5
837,41,1,852,10
837,41,1,853,2
837,41,1,854,6
837,41,1,855,10
837,41,1,856,10
837,41,1,857,1
837,41,1,858,5
837,41,1,859,2
838,73,5,860,2
838,73,5,861,8
838,73,5,862,3
838,73,5,863,4
838,73,5,864,8
838,73,5,865,8
838,73,5,866,3
838,73,5,867,4
838,73,5,868,8
838,73,5,869,5
845,65,1,870,2
845,65,1,871,2
845,65,1,872,2
845,65,1,873,5
845,65,1,874,8
845,65,1,875,3
845,65,1,876,1
845,65,1,877,9
845,65,1,878,4
845,65,1,879,8
845,65,1,880,1
862,9,2,881,5
862,9,2,882,8
862,9,2,883,8
862,9,2,884,1
862,9,2,885,9
862,9,2,886,4
864,69,8,887,7
864,69,8,888,4
864,69,8,889,10
864,69,8,890,3
864,69,8,891,3
864,69,8,892,5
864,69,8,893,3
864,69,8,894,6
871,63,6,895,8
871,63,6,896,2
871,63,6,897,2
871,63,6,898,5
871,63,6,899,7
871,63,6,900,5
871,63,6,901,5
871,63,6,902,4
871,63,6,903,4
871,63,6,904,8
871,63,6,905,6
871,63,6,906,8
882,59,9,907,4
882,59,9,908,2
882,59,9,909,6
882,59,9,910,7
882,59,9,911,10
882,59,9,912,4
882,59,9,913,2
882,59,9,914,9
882,59,9,915,5
888,82,5,916,5
888,82,5,917,5
888,82,5,918,3
888,82,5,919,10
888,82,5,920,8
888,82,5,921,5
888,82,5,922,3
888,82,5,923,3
888,82,5,924,10
888,82,5,925,7
888,82,5,926,9
900,41,8,927,7
900,41,8,928,3
900,41,8,929,1
900,41,8,930,6
900,41,8,931,2
900,41,8,932,4
900,41,8,933,10
900,41,8,934,7
922,45,9,935,4
922,45,9,936,8
922,45,9,937,9
922,45,9,938,7
922,45,9,939,6
922,45,9,940,2
922,45,9,941,3
943,74,6,942,4
943,74,6,943,5
943,74,6,944,9
943,74,6,945,3
943,74,6,946,10
943,74,6,947,7
943,74,6,948,4
943,74,6,949,1
943,74,6,950,10
943,74,6,951,6
943,74,6,952,1
951,42,10,953,4
951,42,10,954,8
951,42,10,955,3
951,42,10,956,2
951,42,10,957,4
951,42,10,958,7
962,84,4,959,6
962,84,4,960,6
962,84,4,961,6
962,84,4,962,8
962,84,4,963,5
962,84,4,964,3
962,84,4,965,10
962,84,4,966,3
962,84,4,967,4
970,72,6,968,8
970,72,6,969,7
970,72,6,970,7
970,72,6,971,10
970,72,6,972,2
970,72,6,973,8
970,72,6,974,4
970,72,6,975,8
970,72,6,976,10
970,72,6,977,5
981,10,4,978,6
981,10,4,979,8
981,10,4,980,4
981,10,4,981,10
981,10,4,982,1
983,48,9,983,2
983,48,9,984,9
983,48,9,985,9
983,48,9,986,4
983,48,9,987,5
983,48,9,988,7
983,48,9,989,5
983,48,9,990,9
983,48,9,991,5
983,48,9,992,10
983,48,9,993,5
997,59,10,994,7
997,59,10,995,10
997,59,10,996,3
997,59,10,997,8
997,59,10,998,10
997,59,10,999,3
997,59,10,1000,10
